timestamp,latitude,longitude,elevacao,velocidade
1710008958000,-23.481757,-47.480920,614.29,8.15
1710008959000,-23.481772,-47.481177,614.02,9.66
1710008960000,-23.481637,-47.481152,614.34,8.10
1710008961000,-23.481489,-47.481096,614.76,9.62
1710008962000,-23.481437,-47.481067,614.71,8.73
1710008963000,-23.481423,-47.481043,614.93,8.63
1710008964000,-23.481349,-47.480815,614.52,8.59
1710008965000,-23.481411,-47.480955,614.34,9.06
1710008966000,-23.481337,-47.481017,614.27,9.11
1710008967000,-23.481200,-47.480764,613.58,5.24
1710008968000,-23.481214,-47.480770,614.11,4.78
1710008969000,-23.481393,-47.480961,614.61,5.36
1710008970000,-23.481404,-47.480875,613.74,6.79
1710008971000,-23.481299,-47.481004,614.06,8.99
1710008972000,-23.481245,-47.480815,614.08,9.00
1710008973000,-23.481090,-47.480575,613.45,6.85
1710008974000,-23.480914,-47.480541,613.14,6.09
1710008975000,-23.480885,-47.480432,613.82,6.41
1710008976000,-23.480923,-47.480349,614.52,5.07
1710008977000,-23.480911,-47.480167,614.59,5.99
1710008978000,-23.480947,-47.480098,614.87,5.74
1710008979000,-23.480865,-47.480106,615.63,6.49
1710008980000,-23.480626,-47.480182,615.41,6.97
1710008981000,-23.480606,-47.480148,615.48,8.76
1710008982000,-23.480528,-47.480154,615.60,7.47
1710008983000,-23.480495,-47.480007,616.00,8.39
1710008984000,-23.480498,-47.480053,616.67,6.76
1710008985000,-23.480660,-47.480039,616.70,6.35
1710008986000,-23.480574,-47.480124,616.89,7.06
1710008987000,-23.480626,-47.479827,616.98,5.57
1710008988000,-23.480683,-47.479832,616.37,8.07
1710008989000,-23.480595,-47.479839,616.19,9.28
1710008990000,-23.480510,-47.479963,616.10,9.21
1710008991000,-23.480640,-47.479835,616.08,9.08
1710008992000,-23.480683,-47.479771,616.41,9.24
1710008993000,-23.480606,-47.479714,616.08,8.95
1710008994000,-23.480410,-47.479972,616.32,10.68
1710008995000,-23.480221,-47.479882,615.78,10.58
1710008996000,-23.480264,-47.480003,615.70,12.21
1710008997000,-23.480256,-47.480083,615.64,11.21
1710008998000,-23.480192,-47.480089,615.68,10.31
1710008999000,-23.480219,-47.480092,615.90,9.18
1710009000000,-23.480212,-47.480123,616.82,7.44
1710009001000,-23.480093,-47.480056,617.04,7.48
1710009002000,-23.480124,-47.480189,616.26,9.80
1710009003000,-23.480122,-47.480508,615.52,10.81
1710009004000,-23.480215,-47.480543,615.74,13.27
1710009005000,-23.480066,-47.480705,615.64,15.17
1710009006000,-23.480102,-47.480758,615.32,13.32
1710009007000,-23.479992,-47.480675,616.27,13.59
1710009008000,-23.479801,-47.480639,616.16,14.05
1710009009000,-23.479778,-47.480770,616.17,13.79
1710009010000,-23.479801,-47.480619,616.71,15.08
1710009011000,-23.479810,-47.480740,616.29,15.28
1710009012000,-23.480000,-47.480729,616.23,16.58
1710009013000,-23.480087,-47.480542,616.25,15.67
1710009014000,-23.480148,-47.480498,618.23,17.24
1710009015000,-23.480196,-47.480464,618.28,17.35
1710009016000,-23.480131,-47.480462,618.70,18.86
1710009017000,-23.480072,-47.480403,618.89,18.48
1710009018000,-23.480157,-47.480358,619.36,19.77
1710009019000,-23.480160,-47.480439,619.24,18.84
1710009020000,-23.480060,-47.480549,618.48,17.73
1710009021000,-23.480042,-47.480577,618.71,18.02
1710009022000,-23.479916,-47.480553,619.09,17.73
1710009023000,-23.480057,-47.480437,619.07,19.69
1710009024000,-23.480076,-47.480643,618.35,20.85
1710009025000,-23.479958,-47.480647,618.09,19.99
1710009026000,-23.479858,-47.480450,617.46,21.73
1710009027000,-23.479898,-47.480526,617.44,20.46
1710009028000,-23.479874,-47.480392,616.55,22.41
1710009029000,-23.479836,-47.480281,617.20,23.99
1710009030000,-23.479782,-47.480402,617.35,25.49
1710009031000,-23.479818,-47.480372,616.73,23.66
1710009032000,-23.479814,-47.480407,616.81,26.16
1710009033000,-23.479707,-47.480419,616.98,23.45
1710009034000,-23.479677,-47.480539,616.51,23.43
1710009035000,-23.479668,-47.480603,615.87,23.18
1710009036000,-23.479700,-47.480495,615.77,24.29
1710009037000,-23.479548,-47.480296,616.11,22.91
1710009038000,-23.479523,-47.480253,615.70,23.95
1710009039000,-23.479462,-47.480188,615.38,23.29
1710009040000,-23.479217,-47.479925,613.89,22.78
1710009041000,-23.479230,-47.479703,614.23,22.90
1710009042000,-23.479293,-47.479675,613.55,23.10
1710009043000,-23.479276,-47.479565,613.91,19.70
1710009044000,-23.479065,-47.479425,613.50,19.97
1710009045000,-23.479077,-47.479414,614.47,20.86
1710009046000,-23.478961,-47.479369,614.51,21.12
1710009047000,-23.478774,-47.479450,613.88,22.37
1710009048000,-23.478910,-47.479540,613.61,20.95
1710009049000,-23.479135,-47.479667,613.42,19.80
1710009050000,-23.479141,-47.479694,613.62,17.30
1710009051000,-23.479035,-47.479573,613.17,17.19
1710009052000,-23.479051,-47.479470,612.83,18.72
1710009053000,-23.478980,-47.479517,612.90,16.92
1710009054000,-23.478840,-47.479544,613.55,17.52
1710009055000,-23.478799,-47.479560,613.28,17.72
1710009056000,-23.478748,-47.479574,613.60,18.82
1710009057000,-23.478624,-47.479576,612.63,18.29
1710009058000,-23.478576,-47.479439,612.37,19.25
1710009059000,-23.478428,-47.479271,611.78,19.42
1710009060000,-23.478518,-47.478932,611.67,22.43
1710009061000,-23.478478,-47.478951,611.79,22.49
1710009062000,-23.478355,-47.478889,611.49,23.34
1710009063000,-23.478397,-47.478902,610.98,23.73
1710009064000,-23.478231,-47.478904,610.89,23.06
1710009065000,-23.478276,-47.478835,610.49,22.01
1710009066000,-23.478320,-47.478771,611.47,22.21
1710009067000,-23.478282,-47.478792,611.47,21.83
1710009068000,-23.478414,-47.478850,611.81,24.67
1710009069000,-23.478511,-47.478968,611.64,24.03
1710009070000,-23.478446,-47.478907,612.17,23.48
1710009071000,-23.478481,-47.478909,611.92,24.56
1710009072000,-23.478587,-47.478870,611.71,25.54
1710009073000,-23.478655,-47.478597,611.36,26.94
1710009074000,-23.478658,-47.478526,611.28,25.73
1710009075000,-23.478579,-47.478594,611.65,26.58
1710009076000,-23.478646,-47.478585,611.92,25.91
1710009077000,-23.478683,-47.478656,611.76,28.60
1710009078000,-23.478639,-47.478773,611.47,26.65
1710009079000,-23.478893,-47.478779,611.74,26.91
1710009080000,-23.478831,-47.478819,611.24,25.76
1710009081000,-23.478743,-47.478822,611.01,24.87
1710009082000,-23.478842,-47.478790,611.18,27.07
1710009083000,-23.478790,-47.478862,611.19,26.75
1710009084000,-23.478823,-47.478880,612.19,26.13
1710009085000,-23.478846,-47.478973,613.37,24.59
1710009086000,-23.479026,-47.479120,613.63,23.70
1710009087000,-23.479073,-47.479230,613.92,23.73
1710009088000,-23.478987,-47.479330,614.29,23.37
1710009089000,-23.479064,-47.479258,614.16,21.83
1710009090000,-23.478892,-47.479234,615.18,21.63
1710009091000,-23.478871,-47.479297,614.17,22.82
1710009092000,-23.478760,-47.479426,614.61,22.39
1710009093000,-23.478861,-47.479544,615.09,21.38
1710009094000,-23.478768,-47.479499,614.72,23.86
1710009095000,-23.478736,-47.479463,614.69,24.05
1710009096000,-23.478787,-47.479466,614.73,23.53
1710009097000,-23.478821,-47.479512,615.09,22.95
1710009098000,-23.478714,-47.479534,614.40,22.29
1710009099000,-23.478661,-47.479514,614.23,21.46
1710009100000,-23.478615,-47.479303,613.85,21.69
1710009101000,-23.478738,-47.479213,613.17,23.04
1710009102000,-23.478828,-47.479229,613.81,22.76
1710009103000,-23.478869,-47.479340,613.57,24.18
1710009104000,-23.478936,-47.479266,614.50,24.59
1710009105000,-23.478972,-47.479380,615.67,24.71
1710009106000,-23.478876,-47.479407,615.73,23.20
1710009107000,-23.478831,-47.479309,615.66,25.71
1710009108000,-23.478803,-47.479293,615.09,24.37
1710009109000,-23.479032,-47.479222,614.67,24.70
1710009110000,-23.479059,-47.479179,615.26,24.04
1710009111000,-23.478993,-47.479054,614.26,25.21
1710009112000,-23.479014,-47.479039,614.38,25.41
1710009113000,-23.479125,-47.478913,614.74,24.88
1710009114000,-23.479138,-47.478995,615.23,22.19
1710009115000,-23.479088,-47.479127,615.05,24.79
1710009116000,-23.479073,-47.479137,614.56,24.86
1710009117000,-23.479182,-47.479233,614.77,27.15
1710009118000,-23.479117,-47.479196,614.57,24.70
1710009119000,-23.479002,-47.479140,614.35,23.90
1710009120000,-23.478747,-47.479122,614.51,22.30
1710009121000,-23.478725,-47.479226,615.15,20.35
1710009122000,-23.478545,-47.479170,614.58,20.63
1710009123000,-23.478365,-47.479274,614.46,21.17
1710009124000,-23.478398,-47.479430,614.12,20.22
1710009125000,-23.478395,-47.479454,614.37,19.65
1710009126000,-23.478461,-47.479423,614.76,19.53
1710009127000,-23.478362,-47.479436,615.20,18.82
1710009128000,-23.478190,-47.479298,615.53,19.08
1710009129000,-23.478267,-47.479174,615.67,16.12
1710009130000,-23.478339,-47.479074,615.17,17.18
1710009131000,-23.478348,-47.479248,615.37,16.39
1710009132000,-23.478290,-47.479275,615.29,15.71
1710009133000,-23.478356,-47.479253,615.18,16.81
1710009134000,-23.478398,-47.479108,615.04,16.46
1710009135000,-23.478392,-47.479015,614.97,16.75
1710009136000,-23.478356,-47.478890,615.17,15.15
1710009137000,-23.478426,-47.479110,615.15,14.85
1710009138000,-23.478097,-47.479094,615.33,16.36
1710009139000,-23.478064,-47.479065,614.54,17.36
1710009140000,-23.478152,-47.478971,615.20,18.68
1710009141000,-23.478136,-47.479018,615.36,17.40
1710009142000,-23.478202,-47.479029,615.16,15.98
1710009143000,-23.478214,-47.478947,615.25,16.45
1710009144000,-23.478316,-47.478953,615.03,17.22
1710009145000,-23.478357,-47.478994,615.86,16.86
1710009146000,-23.478538,-47.478966,616.02,13.06
1710009147000,-23.478497,-47.479076,615.58,14.51
1710009148000,-23.478381,-47.479096,615.19,13.85
1710009149000,-23.478413,-47.479085,615.88,13.47
1710009150000,-23.478459,-47.479075,614.59,14.74
1710009151000,-23.478275,-47.479101,614.44,14.02
1710009152000,-23.478497,-47.479040,614.65,15.29
1710009153000,-23.478502,-47.479043,614.63,14.82
1710009154000,-23.478344,-47.479146,614.27,14.74
1710009155000,-23.478202,-47.478950,614.17,15.75
1710009156000,-23.478306,-47.478950,614.03,15.66
1710009157000,-23.478026,-47.478918,613.32,15.50
1710009158000,-23.477921,-47.479070,613.88,15.55
1710009159000,-23.477812,-47.478924,613.90,16.39
1710009160000,-23.477721,-47.479080,613.58,15.61
1710009161000,-23.477703,-47.478945,613.40,15.83
1710009162000,-23.477732,-47.478891,613.89,16.10
1710009163000,-23.477685,-47.478805,613.78,15.83
1710009164000,-23.477629,-47.478946,613.90,14.39
1710009165000,-23.477695,-47.478928,613.69,16.88
1710009166000,-23.477738,-47.478889,613.24,16.82
1710009167000,-23.477668,-47.478738,612.38,16.93
1710009168000,-23.477659,-47.478677,611.60,17.92
1710009169000,-23.477734,-47.478601,611.02,20.32
1710009170000,-23.477647,-47.478371,611.20,18.01
1710009171000,-23.477647,-47.478570,610.21,18.09
1710009172000,-23.477587,-47.478643,611.03,16.45
1710009173000,-23.477494,-47.478569,611.36,15.06
1710009174000,-23.477614,-47.478669,610.94,12.42
1710009175000,-23.477743,-47.478725,610.00,12.47
1710009176000,-23.477621,-47.478595,610.51,12.51
1710009177000,-23.477581,-47.478624,610.25,12.33
1710009178000,-23.477412,-47.478527,610.80,14.02
1710009179000,-23.477410,-47.478626,611.10,13.09
1710009180000,-23.477482,-47.478630,611.41,13.71
1710009181000,-23.477494,-47.478728,611.28,10.97
1710009182000,-23.477460,-47.478862,611.22,8.97
1710009183000,-23.477393,-47.478874,611.30,5.73
1710009184000,-23.477154,-47.478965,611.88,4.67
1710009185000,-23.477278,-47.479007,612.04,1.98
1710009186000,-23.477250,-47.479047,612.20,1.98
1710009187000,-23.477184,-47.478896,612.73,0.54
1710009188000,-23.476908,-47.478995,613.28,1.18
1710009189000,-23.476963,-47.479098,614.02,1.66
1710009190000,-23.476963,-47.479081,613.86,1.82
1710009191000,-23.476933,-47.478925,613.88,1.80
1710009192000,-23.477026,-47.479012,613.65,1.08
1710009193000,-23.476889,-47.479020,613.58,3.57
1710009194000,-23.476804,-47.478975,614.00,3.28
1710009195000,-23.476799,-47.478953,613.97,4.53
1710009196000,-23.476873,-47.478867,613.64,3.45
1710009197000,-23.476784,-47.478945,613.91,2.80
1710009198000,-23.476801,-47.478999,613.39,3.67
1710009199000,-23.476759,-47.479020,612.37,5.56
1710009200000,-23.476554,-47.479064,612.51,3.69
1710009201000,-23.476468,-47.479122,613.09,4.81
1710009202000,-23.476430,-47.479190,612.37,3.90
1710009203000,-23.476405,-47.479248,613.23,4.09
1710009204000,-23.476468,-47.479472,612.12,4.53
1710009205000,-23.476522,-47.479545,611.82,4.83
1710009206000,-23.476413,-47.479722,611.85,5.50
1710009207000,-23.476430,-47.479771,612.42,4.53
1710009208000,-23.476518,-47.479819,613.29,4.18
1710009209000,-23.476462,-47.479752,612.41,3.96
1710009210000,-23.476685,-47.479891,613.40,5.28
1710009211000,-23.476741,-47.479796,613.43,5.33
1710009212000,-23.476732,-47.479688,613.50,6.06
1710009213000,-23.476749,-47.479614,614.05,4.24
1710009214000,-23.476852,-47.479553,614.32,3.52
1710009215000,-23.476996,-47.479437,614.19,2.60
1710009216000,-23.477064,-47.479374,613.70,2.03
1710009217000,-23.477063,-47.479508,613.59,1.42
1710009218000,-23.477024,-47.479439,613.54,1.68
1710009219000,-23.476896,-47.479497,613.29,0.00
1710009220000,-23.476933,-47.479686,613.26,1.70
1710009221000,-23.476961,-47.479562,612.88,0.00
1710009222000,-23.477040,-47.479527,613.06,0.00
1710009223000,-23.477013,-47.479523,613.17,0.00
1710009224000,-23.476969,-47.479471,612.88,0.00
1710009225000,-23.476855,-47.479573,612.65,0.00
1710009226000,-23.476796,-47.479351,613.25,0.00
1710009227000,-23.476750,-47.479475,611.81,0.00
1710009228000,-23.476789,-47.479395,611.88,0.44
1710009229000,-23.476752,-47.479499,612.62,0.27
1710009230000,-23.476729,-47.479480,612.67,1.21
1710009231000,-23.476684,-47.479581,612.45,0.00
1710009232000,-23.476787,-47.479608,613.54,0.00
1710009233000,-23.476676,-47.479534,613.64,0.98
1710009234000,-23.476518,-47.479568,613.59,0.74
1710009235000,-23.476326,-47.479434,613.59,2.90
1710009236000,-23.476520,-47.479373,613.77,1.82
1710009237000,-23.476390,-47.479080,613.46,1.38
1710009238000,-23.476157,-47.479009,613.38,1.50
1710009239000,-23.476032,-47.479033,614.11,0.56
1710009240000,-23.476049,-47.478918,613.62,0.00
1710009241000,-23.476120,-47.478974,613.32,0.00
1710009242000,-23.476284,-47.479012,613.86,0.00
1710009243000,-23.476446,-47.479136,614.11,0.28
1710009244000,-23.476418,-47.479116,613.67,0.00
1710009245000,-23.476239,-47.479166,613.25,0.91
1710009246000,-23.476262,-47.479239,613.18,1.65
1710009247000,-23.476286,-47.479380,613.72,0.61
1710009248000,-23.476204,-47.479268,612.59,0.79
1710009249000,-23.476296,-47.479181,613.43,0.69
1710009250000,-23.476242,-47.479189,613.33,0.00
1710009251000,-23.476058,-47.479125,613.41,1.59
1710009252000,-23.475981,-47.479017,613.59,0.27
1710009253000,-23.475875,-47.478774,613.18,1.22
1710009254000,-23.475740,-47.478785,613.10,4.52
1710009255000,-23.475742,-47.478776,613.62,4.57
1710009256000,-23.475661,-47.478465,614.30,3.26
1710009257000,-23.475705,-47.478516,613.57,4.61
1710009258000,-23.475631,-47.478568,613.91,2.53
1710009259000,-23.475463,-47.478743,614.18,4.56
1710009260000,-23.475574,-47.478669,613.40,3.65
1710009261000,-23.475598,-47.478843,613.34,3.12
1710009262000,-23.475494,-47.478617,612.03,2.85
1710009263000,-23.475212,-47.478754,611.61,0.00
1710009264000,-23.475225,-47.478783,610.96,0.00
1710009265000,-23.475277,-47.478649,611.54,0.00
1710009266000,-23.475297,-47.478668,611.97,0.00
1710009267000,-23.475290,-47.478668,611.39,0.06
1710009268000,-23.475368,-47.478640,611.74,0.04
1710009269000,-23.475294,-47.478517,612.32,0.00
1710009270000,-23.475147,-47.478559,612.40,0.00
1710009271000,-23.474966,-47.478661,611.72,1.99
1710009272000,-23.474904,-47.478680,611.78,0.76
1710009273000,-23.474930,-47.478552,612.17,0.43
1710009274000,-23.474819,-47.478579,612.19,0.00
1710009275000,-23.474740,-47.478512,612.49,0.70
1710009276000,-23.474665,-47.478589,612.66,0.00
1710009277000,-23.474634,-47.478640,612.67,0.00
1710009278000,-23.474699,-47.478571,612.46,0.51
1710009279000,-23.474827,-47.478487,612.26,0.00
1710009280000,-23.474948,-47.478378,611.60,0.00
1710009281000,-23.474934,-47.478524,611.44,1.32
1710009282000,-23.474827,-47.478558,611.55,0.59
1710009283000,-23.474883,-47.478381,611.63,3.12
1710009284000,-23.475008,-47.478346,612.16,2.94
1710009285000,-23.475041,-47.478295,612.10,1.20
1710009286000,-23.475113,-47.478398,612.23,2.32
1710009287000,-23.475104,-47.478146,612.25,1.01
1710009288000,-23.475148,-47.478041,611.61,0.90
1710009289000,-23.475375,-47.478030,612.32,0.10
1710009290000,-23.475463,-47.477959,612.11,0.41
1710009291000,-23.475485,-47.477914,612.36,1.27
1710009292000,-23.475555,-47.477893,612.58,1.89
1710009293000,-23.475595,-47.477753,612.83,2.41
1710009294000,-23.475547,-47.477704,612.26,2.27
1710009295000,-23.475631,-47.477691,612.22,1.76
1710009296000,-23.475737,-47.477641,611.50,0.00
1710009297000,-23.475731,-47.477800,611.32,1.13
1710009298000,-23.475827,-47.477812,611.75,0.00
1710009299000,-23.475872,-47.477892,612.19,1.35
1710009300000,-23.475786,-47.477801,611.52,2.30
1710009301000,-23.475618,-47.477880,610.96,0.32
1710009302000,-23.475622,-47.477728,610.10,1.33
1710009303000,-23.475519,-47.477620,609.89,1.34
1710009304000,-23.475491,-47.477734,610.19,0.14
1710009305000,-23.475442,-47.477534,610.29,0.06
1710009306000,-23.475407,-47.477576,610.80,2.25
1710009307000,-23.475481,-47.477696,611.73,0.31
1710009308000,-23.475470,-47.477752,612.34,0.04
1710009309000,-23.475394,-47.477712,613.10,0.00
1710009310000,-23.475387,-47.477621,613.46,0.93
1710009311000,-23.475515,-47.477528,612.96,1.48
1710009312000,-23.475557,-47.477517,613.43,2.97
1710009313000,-23.475449,-47.477538,613.33,2.04
1710009314000,-23.475377,-47.477396,612.89,1.82
1710009315000,-23.475310,-47.477432,613.01,2.57
1710009316000,-23.475439,-47.477476,612.80,2.11
1710009317000,-23.475321,-47.477571,612.33,3.08
1710009318000,-23.475401,-47.477736,613.39,4.27
1710009319000,-23.475362,-47.477593,612.22,4.57
1710009320000,-23.475264,-47.477627,613.16,4.52
1710009321000,-23.475292,-47.477606,613.50,4.39
1710009322000,-23.475422,-47.477779,613.58,6.25
1710009323000,-23.475343,-47.477821,612.31,5.96
1710009324000,-23.475250,-47.477853,612.61,4.86
1710009325000,-23.475317,-47.477792,612.82,5.25
1710009326000,-23.475347,-47.477777,612.77,4.30
1710009327000,-23.475499,-47.477774,613.00,3.38
1710009328000,-23.475594,-47.477766,612.73,5.21
1710009329000,-23.475781,-47.477779,612.31,6.02
1710009330000,-23.475640,-47.477806,612.55,5.09
1710009331000,-23.475640,-47.477941,611.87,4.24
1710009332000,-23.475740,-47.477999,612.46,3.94
1710009333000,-23.475888,-47.477931,612.81,2.75
1710009334000,-23.475802,-47.478028,612.63,3.24
1710009335000,-23.475818,-47.477982,613.08,1.56
1710009336000,-23.475960,-47.477971,613.05,2.07
1710009337000,-23.475887,-47.478004,611.90,2.86
1710009338000,-23.475795,-47.477856,612.23,2.56
1710009339000,-23.475769,-47.477909,613.24,3.20
1710009340000,-23.475884,-47.478026,613.26,3.87
1710009341000,-23.475729,-47.478086,613.26,2.84
1710009342000,-23.475767,-47.478201,612.26,2.69
1710009343000,-23.475696,-47.478159,612.01,2.36
1710009344000,-23.475612,-47.478186,612.27,1.56
1710009345000,-23.475446,-47.478106,612.50,0.00
1710009346000,-23.475557,-47.478291,612.20,0.28
1710009347000,-23.475585,-47.478107,612.57,0.63
1710009348000,-23.475606,-47.478022,612.36,1.18
1710009349000,-23.475473,-47.477989,612.45,1.39
1710009350000,-23.475480,-47.477854,612.86,0.88
1710009351000,-23.475594,-47.478053,612.97,0.00
1710009352000,-23.475564,-47.478040,612.84,0.45
1710009353000,-23.475501,-47.477940,613.35,0.67
1710009354000,-23.475565,-47.477906,613.52,1.13
1710009355000,-23.475670,-47.477965,614.01,2.70
1710009356000,-23.475689,-47.478069,614.50,2.14
1710009357000,-23.475601,-47.478043,613.13,3.79
1710009358000,-23.475511,-47.478228,612.98,3.89
1710009359000,-23.475497,-47.478264,612.88,4.99
1710009360000,-23.475396,-47.478247,613.60,4.45
1710009361000,-23.475497,-47.478115,614.06,5.14
1710009362000,-23.475448,-47.478134,613.65,4.50
1710009363000,-23.475433,-47.478318,612.62,5.66
1710009364000,-23.475332,-47.478411,612.36,5.96
1710009365000,-23.475314,-47.478391,612.04,3.69
1710009366000,-23.475437,-47.478661,612.20,3.70
1710009367000,-23.475409,-47.478636,611.57,3.53
1710009368000,-23.475329,-47.478502,611.68,4.16
1710009369000,-23.475160,-47.478673,611.80,0.60
1710009370000,-23.475181,-47.478698,611.67,0.76
1710009371000,-23.475090,-47.478732,611.93,0.47
1710009372000,-23.474969,-47.478701,612.22,0.00
1710009373000,-23.475061,-47.478701,611.83,0.09
1710009374000,-23.474879,-47.478547,612.05,0.52
1710009375000,-23.474842,-47.478552,611.67,1.05
1710009376000,-23.474898,-47.478539,611.55,1.32
1710009377000,-23.474819,-47.478520,612.05,1.23
1710009378000,-23.474938,-47.478595,612.31,0.00
1710009379000,-23.474828,-47.478440,612.24,0.00
1710009380000,-23.474812,-47.478240,611.36,1.87
1710009381000,-23.474902,-47.478267,611.99,3.32
1710009382000,-23.475101,-47.478234,612.41,3.90
1710009383000,-23.475222,-47.478140,612.62,5.01
1710009384000,-23.475388,-47.478071,612.56,5.71
1710009385000,-23.475221,-47.477907,612.68,4.97
1710009386000,-23.475342,-47.478031,612.53,5.58
1710009387000,-23.475314,-47.478027,613.47,5.33
1710009388000,-23.475353,-47.477977,613.42,6.20
1710009389000,-23.475407,-47.478099,612.76,5.42
1710009390000,-23.475484,-47.478026,612.81,5.01
1710009391000,-23.475444,-47.478020,612.89,7.28
1710009392000,-23.475327,-47.478062,613.82,6.48
1710009393000,-23.475165,-47.477985,613.62,7.16
1710009394000,-23.475049,-47.477983,613.57,5.83
1710009395000,-23.474939,-47.477839,614.29,5.21
1710009396000,-23.474795,-47.477837,614.08,4.52
1710009397000,-23.474899,-47.478056,613.97,4.13
1710009398000,-23.474765,-47.478166,614.50,3.07
1710009399000,-23.474786,-47.478167,615.24,2.72
1710009400000,-23.474842,-47.478261,614.86,1.11
1710009401000,-23.474918,-47.478461,615.06,2.05
1710009402000,-23.474719,-47.478448,614.45,3.22
1710009403000,-23.474724,-47.478292,613.53,1.90
1710009404000,-23.474757,-47.478515,613.87,2.83
1710009405000,-23.474687,-47.478550,613.84,4.60
1710009406000,-23.474816,-47.478666,613.73,5.35
1710009407000,-23.474719,-47.478734,613.48,5.53
1710009408000,-23.474734,-47.478689,612.94,5.33
1710009409000,-23.474811,-47.478719,612.35,5.90
1710009410000,-23.474777,-47.478729,612.36,8.76
1710009411000,-23.474806,-47.478684,612.14,10.72
1710009412000,-23.474791,-47.478597,613.13,10.29
1710009413000,-23.474876,-47.478609,613.03,11.10
1710009414000,-23.474823,-47.478502,613.25,11.71
1710009415000,-23.474821,-47.478554,613.14,11.68
1710009416000,-23.474908,-47.478746,613.87,13.49
1710009417000,-23.475061,-47.478665,613.43,10.96
1710009418000,-23.475042,-47.478648,613.86,14.15
1710009419000,-23.475128,-47.478493,613.98,14.19
1710009420000,-23.475265,-47.478505,614.31,13.98
1710009421000,-23.475368,-47.478618,614.52,13.55
1710009422000,-23.475437,-47.478544,614.44,11.85
1710009423000,-23.475500,-47.478610,614.97,12.28
1710009424000,-23.475536,-47.478619,614.46,13.15
1710009425000,-23.475621,-47.478543,614.16,13.22
1710009426000,-23.475685,-47.478463,613.68,11.30
1710009427000,-23.475511,-47.478431,613.89,10.88
1710009428000,-23.475413,-47.478513,613.11,9.58
1710009429000,-23.475591,-47.478525,613.19,8.65
1710009430000,-23.475633,-47.478316,612.67,9.10
1710009431000,-23.475611,-47.478277,612.65,7.68
1710009432000,-23.475604,-47.478336,612.11,6.67
1710009433000,-23.475562,-47.478333,611.70,4.95
1710009434000,-23.475587,-47.478260,610.87,4.99
1710009435000,-23.475848,-47.478438,611.14,5.68
1710009436000,-23.476064,-47.478400,610.88,5.71
1710009437000,-23.475902,-47.478504,611.33,5.94
1710009438000,-23.476050,-47.478650,612.47,5.04
1710009439000,-23.475711,-47.478679,612.38,3.73
1710009440000,-23.475539,-47.478705,612.54,0.00
1710009441000,-23.475476,-47.478638,613.06,0.00
1710009442000,-23.475511,-47.478733,613.66,0.00
1710009443000,-23.475543,-47.478733,613.24,0.55
1710009444000,-23.475600,-47.478688,612.92,2.09
1710009445000,-23.475620,-47.478847,612.84,1.98
1710009446000,-23.475526,-47.478939,612.19,3.55
1710009447000,-23.475606,-47.478892,611.93,4.78
1710009448000,-23.475819,-47.478787,611.35,4.53
1710009449000,-23.475789,-47.478757,611.15,3.22
1710009450000,-23.475875,-47.478646,611.52,3.58
1710009451000,-23.475737,-47.478488,611.04,2.45
1710009452000,-23.475746,-47.478436,611.72,0.95
1710009453000,-23.475724,-47.478578,611.90,1.18
1710009454000,-23.475772,-47.478418,612.41,2.39
1710009455000,-23.475875,-47.478627,612.56,3.25
1710009456000,-23.475880,-47.478661,612.66,3.81
1710009457000,-23.475879,-47.478642,612.32,2.95
1710009458000,-23.476065,-47.478590,611.55,5.40
1710009459000,-23.476012,-47.478556,611.02,4.82
1710009460000,-23.476012,-47.478752,611.09,5.37
1710009461000,-23.475813,-47.478862,610.86,5.56
1710009462000,-23.475683,-47.478975,611.39,2.79
1710009463000,-23.475846,-47.479038,612.45,2.87
1710009464000,-23.475802,-47.478994,612.40,2.42
1710009465000,-23.475685,-47.478971,611.88,1.96
1710009466000,-23.475702,-47.478933,611.70,2.53
1710009467000,-23.475779,-47.478991,611.60,2.54
1710009468000,-23.475856,-47.479162,612.34,1.30
1710009469000,-23.475884,-47.479138,612.57,3.38
1710009470000,-23.475873,-47.479179,612.43,3.72
1710009471000,-23.475968,-47.479221,612.00,3.32
1710009472000,-23.475953,-47.479192,612.45,4.56
1710009473000,-23.476145,-47.479217,612.81,5.90
1710009474000,-23.476237,-47.479068,612.20,6.02
1710009475000,-23.476125,-47.479049,612.32,2.86
1710009476000,-23.475914,-47.478857,612.48,3.58
1710009477000,-23.475894,-47.478994,613.04,3.54
1710009478000,-23.475979,-47.479019,613.35,2.09
1710009479000,-23.475949,-47.478952,612.46,2.90
1710009480000,-23.476018,-47.479055,612.44,5.26
1710009481000,-23.475991,-47.479175,612.32,4.06
1710009482000,-23.475975,-47.479130,612.44,5.39
1710009483000,-23.475918,-47.478977,611.71,6.50
1710009484000,-23.475947,-47.478956,611.44,6.82
1710009485000,-23.475940,-47.479057,610.87,8.28
1710009486000,-23.476039,-47.479018,610.88,6.88
1710009487000,-23.476144,-47.478933,611.52,7.49
1710009488000,-23.476335,-47.478893,611.14,8.83
1710009489000,-23.476433,-47.478715,611.24,9.42
1710009490000,-23.476439,-47.478581,611.64,8.59
1710009491000,-23.476479,-47.478523,611.85,7.85
1710009492000,-23.476389,-47.478612,612.63,7.51
1710009493000,-23.476458,-47.478666,612.06,6.32
1710009494000,-23.476492,-47.478553,611.74,5.69
